CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C18324,392.896462,0.909091,450.0,450.0,0.0,517.197717,0.818182,0.818182,0.0,0.272727,5,9,500.0,769.083695,496.215787,0.0,11
C17649,324.055174,1.0,2075.13,1100.0,975.13,0.0,1.0,0.083333,1.0,0.0,0,48,1500.0,1653.941553,305.331243,0.25,12
C12850,2632.469367,1.0,0.0,0.0,0.0,535.955512,0.0,0.0,0.0,0.25,4,0,3000.0,737.932369,736.750992,0.0,12
C16309,1978.442957,1.0,35.94,35.94,0.0,922.67316,0.083333,0.083333,0.0,0.916667,28,1,2000.0,1230.609516,1314.625311,0.0,12
C11621,223.818492,1.0,1702.42,725.0,977.42,0.0,0.916667,0.083333,0.833333,0.0,0,12,7300.0,1913.220366,208.079912,0.25,12
C14619,2778.220254,1.0,0.0,0.0,0.0,99.790116,0.0,0.0,0.0,0.083333,2,0,3000.0,813.686705,1449.354152,0.0,12
C16770,1125.697524,1.0,0.0,0.0,0.0,504.069794,0.0,0.0,0.0,0.5,8,0,1200.0,599.233796,625.024705,0.0,12
C15847,26.572803,1.0,277.33,0.0,277.33,0.0,1.0,0.0,0.916667,0.0,0,17,6000.0,258.265698,129.984016,1.0,12
C14219,9440.796576,1.0,0.0,0.0,0.0,5831.378,0.0,0.0,0.0,0.666667,13,0,13000.0,2031.387858,2432.132089,0.0,12
C17258,7.297351,0.3,0.0,0.0,0.0,275.471932,0.0,0.0,0.0,0.1,5,0,2500.0,1022.595043,4.363375,1.0,10
C13436,1176.753991,1.0,0.0,0.0,0.0,1817.167913,0.0,0.0,0.0,0.333333,6,0,2000.0,768.296414,318.681676,0.0,12
C18304,1988.595057,1.0,0.0,0.0,0.0,49.91246,0.0,0.0,0.0,0.083333,1,0,2000.0,485.111127,846.157055,0.0,12
C11276,1564.180333,1.0,942.22,773.6,168.62,397.71148,1.0,0.5,1.0,0.25,3,36,2200.0,2852.584209,759.107707,0.0,12
C13007,2304.087171,1.0,0.0,0.0,0.0,3511.369006,0.0,0.0,0.0,0.166667,3,0,3000.0,3004.655015,586.763635,0.083333,12
C12024,3476.603507,1.0,9683.28,7253.28,2430.0,0.0,0.75,0.5,0.25,0.0,0,15,12500.0,6084.947427,722.986478,0.0,12
C11723,165.808096,0.714286,981.19,823.39,157.8,0.0,0.714286,0.571429,0.285714,0.0,0,16,9000.0,672.446893,105.350665,0.25,7
C18306,19.303914,0.727273,168.9,0.0,168.9,0.0,0.333333,0.0,0.333333,0.0,0,6,1000.0,345.350729,115.940194,0.142857,12
C17034,162.046468,1.0,1768.05,0.0,1768.05,0.0,1.0,0.0,1.0,0.0,0,18,5000.0,1668.054457,172.804335,0.916667,12
C11740,117.617134,1.0,1081.23,100.0,981.23,0.0,0.916667,0.083333,0.833333,0.0,0,29,2100.0,1024.806886,173.322076,1.0,12
C13019,1294.324002,1.0,0.0,0.0,0.0,101.183886,0.0,0.0,0.0,0.083333,1,0,1500.0,495.527043,393.227405,0.0,12
C10863,1300.593766,1.0,0.0,0.0,0.0,513.664928,0.0,0.0,0.0,0.166667,3,0,3000.0,386.660071,396.635432,0.0,12
C12088,3006.594256,1.0,9362.96,5098.75,4264.21,0.0,1.0,0.916667,1.0,0.0,0,103,7500.0,7079.1781,645.403234,0.0,12
C13525,140.715619,0.888889,1562.4,0.0,1562.4,0.0,0.888889,0.0,0.888889,0.0,0,12,2500.0,1140.945539,134.478322,0.222222,9
C10204,130.251538,0.909091,1343.19,1082.79,260.4,0.0,1.0,1.0,0.583333,0.0,0,33,15000.0,1043.55929,182.429461,0.545455,12
C17112,98.935446,0.363636,1002.0,0.0,1002.0,0.0,0.333333,0.0,0.25,0.0,0,4,1500.0,1863.921412,171.566972,0.0,12
C12145,8636.950854,1.0,972.09,43.0,929.09,2590.575082,1.0,0.083333,1.0,0.416667,8,26,10500.0,2025.270282,2959.401317,0.0,12
C14262,2015.554911,1.0,1446.48,493.88,952.6,0.0,0.666667,0.25,0.666667,0.0,0,27,13000.0,4537.716739,563.63857,0.0,12
C15668,2475.507619,1.0,569.85,233.04,336.81,1909.470528,0.666667,0.083333,0.583333,0.25,3,14,5000.0,672.048823,658.657911,0.0,12
C11594,1101.085631,1.0,0.0,0.0,0.0,164.836712,0.0,0.0,0.0,0.166667,2,0,1200.0,270.956427,345.479341,0.0,12
C16411,2664.926838,1.0,1229.62,661.6,568.02,0.0,1.0,0.333333,0.916667,0.0,0,28,8000.0,1692.635777,805.598851,0.0,12
C19005,15.529084,0.909091,294.98,0.0,294.98,0.0,1.0,0.0,0.909091,0.0,0,12,1500.0,293.826005,46.022249,0.25,11
C16974,2347.486095,1.0,0.0,0.0,0.0,1957.749127,0.0,0.0,0.0,0.428571,9,0,2950.0,3781.991205,3743.011386,0.0,7
C18388,169.820745,1.0,1578.12,135.0,1443.12,0.0,1.0,0.285714,0.857143,0.0,0,9,1000.0,1225.623209,102.687073,0.166667,7
C10211,8350.145568,1.0,1989.28,842.8,1146.48,893.757903,0.333333,0.166667,0.166667,0.083333,2,8,14000.0,4720.900413,2557.044576,0.0,12
C14797,38.91624,1.0,358.49,0.0,358.49,188.234434,0.916667,0.0,0.833333,0.083333,1,11,2500.0,479.607061,141.652641,0.3,12
C10657,79.554406,0.636364,472.71,472.71,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,16000.0,563.830183,108.579632,0.0,12
C10753,6713.551391,1.0,7590.08,7403.57,186.51,1596.569821,0.666667,0.666667,0.166667,0.166667,4,81,10000.0,2344.430467,4676.633767,0.0,12
C17837,3377.632916,1.0,0.0,0.0,0.0,1241.559904,0.0,0.0,0.0,0.083333,2,0,5000.0,1028.191288,724.601528,0.0,12
C17515,52.358663,0.454545,658.24,658.24,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,1609.331101,149.861526,0.0,12
C13511,2240.079824,1.0,0.0,0.0,0.0,7955.964618,0.0,0.0,0.0,0.333333,8,0,3000.0,8064.891702,883.416435,0.166667,12
C13761,1330.585412,1.0,304.6,304.6,0.0,0.0,1.0,1.0,0.0,0.0,0,12,8000.0,1310.489719,385.183578,0.0,12
C11269,3437.033859,1.0,1858.7,1858.7,0.0,3569.688273,0.583333,0.583333,0.0,0.833333,26,18,9000.0,6062.441603,1092.303319,0.0,12
C11618,83.004246,1.0,726.89,482.51,244.38,0.0,0.833333,0.583333,0.666667,0.0,0,23,3000.0,666.292539,179.204296,0.166667,12
C15019,287.493279,0.222222,1709.0,1709.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,2283.333333,5120.550705,259.56173,0.0,9
C12025,1075.825135,1.0,32.0,32.0,0.0,1859.42106,0.083333,0.083333,0.0,0.666667,23,1,9000.0,2266.903508,385.237167,0.0,12
C18280,617.496041,1.0,521.64,0.0,521.64,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,269.919412,234.724653,0.0,12
C11271,2500.029691,1.0,1103.5,1103.5,0.0,804.71643,0.333333,0.333333,0.0,0.25,4,8,8500.0,617.471865,648.228886,0.0,12
C17875,16.834929,0.454545,15.0,15.0,0.0,209.025389,0.090909,0.090909,0.0,0.090909,1,1,7500.0,430.213001,86.959785,0.0,11
C16101,1039.408368,1.0,3838.7,2753.75,1084.95,0.0,1.0,1.0,1.0,0.0,0,63,6500.0,3798.039094,245.422018,0.0,12
C10008,1823.652743,1.0,436.2,0.0,436.2,0.0,1.0,0.0,1.0,0.0,0,12,2300.0,679.065082,532.03399,0.0,12
C14781,158.878732,1.0,738.65,0.0,738.65,109.368455,0.833333,0.0,0.833333,0.083333,1,16,7500.0,899.2372,170.492035,0.166667,12
C13337,4660.384868,1.0,0.0,0.0,0.0,782.193415,0.0,0.0,0.0,0.333333,5,0,5000.0,1161.791759,1309.518909,0.0,12
C18858,1012.08968,1.0,312.48,0.0,312.48,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,325.606238,607.95748,0.0,12
C12210,6460.838794,1.0,6814.47,6814.47,0.0,0.0,1.0,1.0,0.0,0.0,0,15,13000.0,1917.817732,1643.130029,0.0,12
C13097,3380.990237,1.0,984.31,984.31,0.0,508.157584,1.0,1.0,0.0,0.25,4,12,3800.0,1694.781649,2591.170425,0.0,12
C12186,4059.059276,1.0,0.0,0.0,0.0,4328.32727,0.0,0.0,0.0,0.333333,4,0,6500.0,1127.493221,1005.215148,0.0,12
C13140,1967.931753,1.0,1344.85,1344.85,0.0,2509.019799,0.416667,0.416667,0.0,0.25,5,6,3500.0,3772.740721,600.505507,0.166667,12
C17285,1.59198,1.0,166.63,0.0,166.63,0.0,0.083333,0.0,0.083333,0.0,0,1,6000.0,331.28441,20.192605,0.083333,12
C15151,3611.316106,1.0,2400.71,1479.24,921.47,1815.313783,1.0,1.0,1.0,0.166667,2,32,11500.0,3911.840079,795.275831,0.0,12
C14430,152.758442,0.727273,276.0,81.0,195.0,0.0,0.25,0.083333,0.083333,0.0,0,3,1200.0,1316.604491,132.449236,0.142857,12
C13527,115.593266,0.818182,46.3,0.0,46.3,378.517888,0.083333,0.0,0.083333,0.083333,1,1,7500.0,450.775587,93.858687,0.0,12
C11235,230.936733,0.5,0.0,0.0,0.0,1364.395327,0.0,0.0,0.0,0.125,1,0,3000.0,4024.820049,149.909419,0.0,8
C16667,33.114269,0.727273,974.96,110.0,864.96,0.0,1.0,0.083333,1.0,0.0,0,13,6000.0,1011.244454,99.44103,0.333333,12
C12944,3130.53708,1.0,428.16,428.16,0.0,688.362421,0.333333,0.333333,0.0,0.25,3,7,4300.0,734.931543,688.847827,0.0,12
C15488,1395.907515,1.0,962.12,962.12,0.0,0.0,0.583333,0.583333,0.0,0.0,0,20,1600.0,1081.988109,645.551427,0.0,12
C12152,3386.490883,1.0,560.98,427.22,133.76,2008.153534,1.0,0.727273,0.363636,0.545455,9,20,10100.0,1039.000037,886.050237,0.0,11
C17708,8.27913,0.454545,670.0,0.0,670.0,0.0,1.0,0.0,1.0,0.0,0,16,2500.0,703.772949,43.259694,0.090909,12
C10589,4546.766836,1.0,3525.37,0.0,3525.37,0.0,1.0,0.0,1.0,0.0,0,66,15000.0,14083.96809,1442.933291,0.25,12
C14900,10.358325,0.454545,98.83,98.83,0.0,0.0,0.454545,0.454545,0.0,0.0,0,5,7000.0,116.299635,145.320085,0.666667,11
C14156,817.439653,1.0,1091.0,1091.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2600.0,766.573245,292.103091,0.0,12
C15680,269.406382,1.0,2629.96,2006.57,623.39,0.0,0.75,0.416667,0.583333,0.0,0,19,2200.0,1936.724441,202.619118,0.416667,12
C14927,2032.338405,0.909091,158.24,0.0,158.24,2508.932178,0.666667,0.0,0.583333,0.25,5,8,2500.0,625.314406,632.198197,0.0,12
C19041,275.02095,1.0,1943.0,1943.0,0.0,0.0,0.6,0.6,0.0,0.0,0,9,500.0,1438.120632,142.241273,0.555556,10
C15584,28.593511,0.909091,258.32,0.0,258.32,0.0,0.666667,0.0,0.583333,0.0,0,10,4000.0,307.750161,161.030353,0.166667,12
C17639,41.789262,1.0,821.51,501.95,319.56,109.91813,0.833333,0.083333,0.833333,0.083333,1,11,4000.0,969.030384,132.158949,0.3,12
C13070,4881.395564,0.909091,849.78,849.78,0.0,0.0,0.454545,0.454545,0.0,0.0,0,7,11500.0,1097.471776,1314.593462,0.0,11
C14582,1714.896284,1.0,2000.0,2000.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,2000.0,448.300443,348.836471,0.0,9
C16745,4661.423201,1.0,0.0,0.0,0.0,5263.831799,0.0,0.0,0.0,0.583333,10,0,6500.0,2943.485063,1168.800699,0.0,12
C16735,25.882538,1.0,430.02,0.02,430.0,0.0,1.0,0.083333,0.916667,0.0,0,19,7000.0,372.95804,174.1219,1.0,12
C14467,4.054657,0.727273,264.02,264.02,0.0,0.0,0.25,0.25,0.0,0.0,0,4,7000.0,274.692435,55.272081,0.111111,12
C17598,2365.48995,1.0,0.0,0.0,0.0,1294.098177,0.0,0.0,0.0,0.666667,17,0,2500.0,816.5164,994.027775,0.0,12
C13950,1008.864224,1.0,1392.83,1392.83,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,9000.0,1265.870255,274.007655,0.0,12
C10073,5487.683724,1.0,419.1,0.0,419.1,625.399386,0.916667,0.0,0.833333,0.333333,4,11,6250.0,1288.214909,2180.881868,0.0,12
C17270,366.111566,1.0,3482.9,1350.8,2132.1,348.857163,0.916667,0.666667,1.0,0.166667,2,39,7500.0,3044.978061,172.124992,0.333333,12
C11703,246.864346,1.0,2995.55,2301.11,694.44,0.0,1.0,0.75,1.0,0.0,0,35,6000.0,2734.138816,181.027921,0.916667,12
C13669,1330.716005,1.0,1043.64,0.0,1043.64,0.0,1.0,0.0,1.0,0.0,0,12,1300.0,1210.930138,1598.490579,0.0,12
C14976,46.773238,0.545455,2166.56,0.0,2166.56,0.0,0.666667,0.0,0.583333,0.0,0,16,3000.0,1969.308069,100.53897,0.4,12
C13289,64.162396,1.0,541.6,0.0,541.6,0.0,0.833333,0.0,0.75,0.0,0,10,7500.0,377.067598,204.81908,0.363636,12
C15286,1606.56766,0.818182,0.0,0.0,0.0,1173.530445,0.0,0.0,0.0,0.25,3,0,4500.0,3883.138519,638.672701,0.125,12
C13201,147.193451,1.0,2863.92,0.0,2863.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,2589.303082,171.139818,1.0,12
C15837,25.383911,1.0,401.16,0.0,401.16,0.0,0.916667,0.0,0.833333,0.0,0,11,2500.0,419.168947,164.819559,1.0,12
C12519,1101.656754,1.0,1398.21,1243.5,154.71,0.0,0.75,0.416667,0.416667,0.0,0,16,7000.0,257.24454,346.844936,0.0,12
C10280,2554.525229,1.0,6186.77,6099.08,87.69,1898.690655,0.916667,0.75,0.25,0.083333,1,38,10950.0,11198.92613,608.36886,0.083333,12
C12514,46.054436,1.0,812.97,598.09,214.88,0.0,1.0,0.916667,1.0,0.0,0,24,6000.0,1314.537349,191.480116,1.0,12
C14364,59.35799,0.454545,608.8,608.8,0.0,0.0,0.333333,0.333333,0.0,0.0,0,6,6000.0,1531.142227,133.914917,1.0,12
C11475,1337.162883,1.0,4544.48,2384.44,2160.04,0.0,0.75,0.083333,0.666667,0.0,0,25,7500.0,3394.95009,380.300298,0.083333,12
C15110,2.081357,0.181818,26.49,26.49,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,78.573329,42.09528,0.0,12
C16660,179.362453,0.545455,839.09,0.0,839.09,331.493048,0.833333,0.0,0.75,0.083333,1,11,3000.0,555.713401,91.081745,0.0,12
C11239,8884.816576,1.0,1233.58,1233.58,0.0,13674.24402,0.416667,0.416667,0.0,0.75,26,7,13000.0,5574.916601,4576.531483,0.0,12
C14033,3239.138704,1.0,3018.68,3018.68,0.0,4157.651522,0.25,0.25,0.0,0.5,9,6,5500.0,3369.399283,703.053712,0.083333,12
C12897,1912.691045,0.666667,0.0,0.0,0.0,9553.955906,0.0,0.0,0.0,0.166667,1,0,10000.0,19998.38969,637.003067,0.5,6
C12095,1666.224023,1.0,720.48,0.0,720.48,1143.146657,0.833333,0.0,0.75,0.083333,2,15,2300.0,2473.619496,462.38019,0.083333,12
C16160,1776.088454,1.0,117.0,117.0,0.0,139.117692,0.333333,0.333333,0.0,0.166667,2,4,9000.0,1160.657884,381.46904,0.0,12
C14334,240.110414,1.0,3510.42,1732.87,1777.55,0.0,0.916667,0.416667,0.75,0.0,0,37,6500.0,3868.013636,188.187607,0.545455,12
C15124,2133.901379,1.0,303.03,9.03,294.0,0.0,1.0,0.083333,1.0,0.0,0,13,3000.0,1512.770602,615.208288,0.0,12
C13165,666.314773,0.545455,0.0,0.0,0.0,1435.898249,0.0,0.0,0.0,0.083333,1,0,1500.0,444.852002,486.647187,0.0,12
C12717,751.398349,1.0,1977.5,747.5,1230.0,611.974158,0.833333,0.5,0.5,0.083333,1,21,3500.0,1068.053378,267.917098,0.1,12
C11919,6378.276044,1.0,0.0,0.0,0.0,4169.593183,0.0,0.0,0.0,0.666667,15,0,10500.0,1376.688305,1539.532191,0.0,12
C17669,2071.951442,1.0,2090.21,0.0,2090.21,0.0,1.0,0.0,1.0,0.0,0,80,2500.0,1326.995454,556.63142,0.0,12
C17186,3300.735817,1.0,0.0,0.0,0.0,2115.782999,0.0,0.0,0.0,0.333333,5,0,4000.0,674.711298,694.247587,0.0,12
C16946,1821.040307,1.0,166.38,116.38,50.0,1682.602932,0.4,0.2,0.2,0.4,13,5,5000.0,3388.896555,520.445922,0.0,10
C18984,1000.814822,0.285714,0.0,0.0,0.0,3465.266978,0.0,0.0,0.0,0.142857,6,0,6000.0,235.351288,460.6965,0.0,7
C14572,5.626795,0.818182,374.4,0.0,374.4,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,419.512265,2.891346,0.090909,12
C15904,403.816601,0.9,3431.0,0.0,3431.0,0.0,0.9,0.0,0.8,0.0,0,15,10000.0,2370.440541,139.047088,0.7,10
C17159,2616.764771,1.0,72.9,0.0,72.9,4308.339621,0.555556,0.0,0.444444,1.0,46,5,5000.0,332.345466,772.297613,0.0,9
C14167,1024.990375,1.0,0.0,0.0,0.0,58.443227,0.0,0.0,0.0,0.166667,3,0,1200.0,291.517362,311.113799,0.0,12
C10727,3063.017462,1.0,0.0,0.0,0.0,3550.209696,0.0,0.0,0.0,0.166667,3,0,5500.0,757.537513,891.059927,0.0,12
C15271,1273.731635,1.0,0.0,0.0,0.0,534.228453,0.0,0.0,0.0,0.166667,3,0,1500.0,755.520686,568.672226,0.0,12
C15233,1848.758853,1.0,3588.13,399.76,3188.37,0.0,1.0,0.583333,1.0,0.0,0,62,6700.0,4923.193295,413.007713,0.0,12
C10169,1610.040203,1.0,557.19,525.64,31.55,0.0,0.25,0.083333,0.166667,0.0,0,5,4000.0,422.711848,616.005839,0.0,12
C13931,224.202679,1.0,1522.91,990.17,532.74,0.0,1.0,1.0,1.0,0.0,0,60,7500.0,1306.491984,201.004982,0.333333,12
C18989,8.34698,0.181818,390.0,0.0,390.0,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,410.528786,30.784961,0.0,12
C18919,459.036183,1.0,755.0,185.0,570.0,0.0,1.0,0.083333,1.0,0.0,0,13,2000.0,181.336934,198.58317,0.0,12
C18590,111.098444,1.0,1105.89,0.0,1105.89,0.0,1.0,0.0,1.0,0.0,0,26,2000.0,1004.668873,151.76408,0.909091,12
C15393,186.020599,0.714286,269.85,211.8,58.05,1115.885225,0.714286,0.142857,0.571429,0.428571,5,6,2000.0,174.556187,95.587203,0.333333,7
C16722,4.822037,0.833333,58.32,0.0,58.32,0.0,0.833333,0.0,0.833333,0.0,0,6,1000.0,65.76347,32.631347,0.666667,6
C11852,2929.747983,1.0,376.04,222.0,154.04,0.0,0.5,0.083333,0.5,0.0,0,8,3000.0,1037.958748,1405.916655,0.0,12
C12673,597.44365,1.0,0.0,0.0,0.0,36.582227,0.0,0.0,0.0,0.083333,1,0,1500.0,1572.905114,160.096384,0.181818,12
C13882,381.627688,1.0,1266.2,1153.56,112.64,0.0,0.75,0.666667,0.166667,0.0,0,21,1500.0,693.809552,179.077356,0.0,12
C16186,1070.59508,1.0,0.0,0.0,0.0,54.379041,0.0,0.0,0.0,0.25,3,0,1200.0,1513.629514,502.813712,0.083333,12
C11861,6853.020124,1.0,0.0,0.0,0.0,2529.901587,0.0,0.0,0.0,0.5,9,0,7500.0,1863.404442,2228.516092,0.0,12
C12773,5145.092629,1.0,1975.72,679.3,1296.42,11834.20581,0.833333,0.333333,0.833333,0.333333,8,33,13500.0,9059.242461,1748.463874,0.0,12
C13236,1801.045046,1.0,1684.29,1620.69,63.6,0.0,1.0,0.916667,0.166667,0.0,0,18,8000.0,4376.057598,600.900522,0.0,12
C12696,32.821775,1.0,644.99,0.0,644.99,0.0,1.0,0.0,1.0,0.0,0,33,4000.0,579.016837,75.944094,0.3,12
C11061,1076.571029,1.0,45.65,45.65,0.0,48.730842,0.083333,0.083333,0.0,0.083333,1,1,1200.0,299.78995,374.377774,0.0,12
C10671,1482.235539,1.0,14604.87,2475.93,12128.94,0.0,1.0,0.583333,1.0,0.0,0,219,15500.0,14462.63056,340.717801,1.0,12
C13294,1402.44598,1.0,0.0,0.0,0.0,109.398095,0.0,0.0,0.0,0.083333,1,0,1500.0,438.031669,432.195428,0.0,12
C12395,3037.608728,1.0,173.48,173.48,0.0,382.582455,0.166667,0.166667,0.0,0.166667,6,3,3000.0,869.253948,4682.965732,0.0,12
C13910,5218.923199,1.0,100.01,0.0,100.01,491.329785,0.083333,0.0,0.083333,0.166667,3,1,6000.0,1299.677915,1252.860717,0.0,12
C17701,256.02662,0.909091,2098.56,1798.3,300.26,0.0,0.909091,0.909091,0.272727,0.0,0,22,3000.0,1909.534262,155.695781,0.25,11
C14562,308.769481,1.0,489.24,0.0,489.24,1010.553199,0.75,0.0,0.75,0.416667,9,11,1000.0,1660.010795,207.644586,0.166667,12
C15350,5829.92767,1.0,0.0,0.0,0.0,306.064982,0.0,0.0,0.0,0.25,4,0,6500.0,1438.89528,2351.635775,0.0,12
C14243,404.582074,1.0,555.84,0.0,555.84,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,229.068913,255.734095,0.0,12
C12107,1035.853615,1.0,69.0,69.0,0.0,1147.361897,0.083333,0.083333,0.0,0.333333,16,1,1200.0,1483.636625,469.230578,0.0,12
C12072,497.726827,1.0,1234.5,653.0,581.5,0.0,0.583333,0.333333,0.416667,0.0,0,14,3000.0,206.102367,382.086744,0.0,12
C18732,1478.079872,1.0,0.0,0.0,0.0,204.29492,0.0,0.0,0.0,0.333333,5,0,1500.0,383.28285,534.469973,0.0,12
C11389,61.976914,0.818182,401.63,401.63,0.0,0.0,0.5,0.5,0.0,0.0,0,7,6000.0,806.587482,130.017867,0.2,12
C12633,462.598215,1.0,1319.26,1319.26,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3500.0,98.018318,281.813294,0.0,12
C16702,1340.549378,1.0,591.0,0.0,591.0,0.0,1.0,0.0,1.0,0.0,0,12,1250.0,706.517216,1410.942649,0.0,12
C14770,591.103032,1.0,626.69,626.69,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2500.0,786.571498,311.637186,0.0,12
C11722,628.384411,1.0,887.3,840.0,47.3,279.557918,0.25,0.166667,0.083333,0.083333,1,6,2000.0,177.708307,181.271709,0.0,12
C16037,50.82451,1.0,456.0,0.0,456.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,339.113852,165.116059,0.583333,12
C19069,765.146736,0.5,0.0,0.0,0.0,2907.520964,0.0,0.0,0.0,0.375,13,0,2500.0,1852.897173,514.143157,0.0,8
C13428,1502.292117,1.0,0.0,0.0,0.0,188.762242,0.0,0.0,0.0,0.083333,1,0,4600.0,544.978537,368.962968,0.0,12
C17215,1274.544399,1.0,0.0,0.0,0.0,1269.320949,0.0,0.0,0.0,0.333333,5,0,2500.0,467.950231,480.456473,0.0,12
C10668,306.877248,1.0,3877.85,2183.56,1694.29,0.0,0.916667,0.666667,0.75,0.0,0,29,12500.0,3639.443058,205.024983,1.0,12
C17985,1420.656377,0.875,0.0,0.0,0.0,1773.769481,0.0,0.0,0.0,0.25,4,0,2500.0,316.465166,344.662808,0.0,8
C11765,1917.441126,0.909091,12617.19,76.19,12541.0,0.0,0.333333,0.166667,0.166667,0.0,0,5,15000.0,13733.55783,336.823302,0.428571,12
C17358,50.078433,0.272727,339.69,0.0,339.69,0.0,0.25,0.0,0.166667,0.0,0,6,1200.0,76.455028,165.07605,0.0,12
C11587,1764.520491,0.909091,100.0,100.0,0.0,440.715034,0.083333,0.083333,0.0,0.083333,1,1,3000.0,3815.758864,466.396201,0.125,12
C18857,70.954998,0.818182,616.67,0.0,616.67,0.0,0.583333,0.0,0.5,0.0,0,7,500.0,688.541249,653.219376,0.0,12
C10081,578.809679,1.0,320.0,0.0,320.0,0.0,0.75,0.0,0.666667,0.0,0,8,1500.0,1438.910569,190.186542,0.0,12
C10123,54.933231,0.272727,495.0,0.0,495.0,0.0,0.166667,0.0,0.166667,0.0,0,2,7000.0,1969.845566,147.049952,1.0,12
C12444,6.121105,0.571429,233.9,233.9,0.0,0.0,0.428571,0.428571,0.0,0.0,0,5,10500.0,33.010201,53.9438,0.0,7
C18803,1050.524091,0.875,0.0,0.0,0.0,1412.242287,0.0,0.0,0.0,0.125,1,0,1500.0,1270.512009,338.185134,0.0,8
C16339,2161.715499,0.875,0.0,0.0,0.0,2651.876149,0.0,0.0,0.0,0.125,4,0,3000.0,662.354973,411.86658,0.0,8
C16518,10.259525,0.181818,119.8,119.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,5000.0,711.480411,82.793678,0.0,12
C14532,229.461086,1.0,3669.72,3669.72,0.0,0.0,1.0,1.0,0.0,0.0,0,26,13000.0,3512.263933,217.919829,1.0,12
C13277,1076.586375,1.0,2204.54,877.89,1326.65,0.0,1.0,0.166667,1.0,0.0,0,50,1000.0,2514.502136,2301.241067,0.0,12
C13589,2447.872198,1.0,2108.56,1563.4,545.16,0.0,0.916667,0.416667,0.916667,0.0,0,14,7000.0,730.926311,718.232165,0.0,12
C17719,77.383767,0.636364,2321.87,1212.87,1109.0,0.0,0.583333,0.166667,0.583333,0.0,0,22,1900.0,2071.265301,88.997719,0.363636,12
C12221,62.788771,1.0,802.1,802.1,0.0,0.0,0.916667,0.916667,0.0,0.0,0,21,13000.0,710.240283,171.20871,0.818182,12
C11490,7103.925375,1.0,220.74,0.0,220.74,5315.271763,0.25,0.0,0.166667,0.416667,15,3,10500.0,2070.710343,2923.119896,0.0,12
C13123,580.649334,0.636364,0.0,0.0,0.0,1133.582799,0.0,0.0,0.0,0.25,4,0,1200.0,215.025138,291.847732,0.0,12
C17831,16.976117,0.454545,424.99,0.0,424.99,0.0,0.583333,0.0,0.5,0.0,0,7,5000.0,603.395705,77.553281,0.5,12
C11491,2337.713483,1.0,773.7,773.7,0.0,0.0,0.833333,0.833333,0.0,0.0,0,20,9500.0,1004.760912,578.179464,0.0,12
C11582,778.475416,1.0,353.52,158.0,195.52,1183.478018,0.666667,0.083333,0.583333,0.416667,9,10,1500.0,219.322142,278.916478,0.0,12
C13925,1641.251218,0.727273,0.0,0.0,0.0,2990.165538,0.0,0.0,0.0,0.166667,4,0,3000.0,4399.723425,500.276155,0.142857,12
C10328,994.105777,1.0,126.2,126.2,0.0,0.0,0.833333,0.833333,0.0,0.0,0,10,1950.0,314.302968,417.290247,0.0,12
C11247,2.451938,0.090909,37.75,0.0,37.75,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,426.039083,117.833863,1.0,12
C16632,9110.968989,1.0,1490.75,1490.75,0.0,20277.33112,0.166667,0.166667,0.0,0.333333,22,5,11000.0,19740.74802,2684.226743,0.0,12
C15077,14.891908,0.818182,59.8,59.8,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,500.0,98.211239,119.964053,0.0,12
C16779,5091.643375,1.0,0.0,0.0,0.0,2302.860148,0.0,0.0,0.0,0.5,10,0,6000.0,1315.48708,1815.957627,0.0,12
C13513,642.939211,0.545455,0.0,0.0,0.0,1936.701702,0.0,0.0,0.0,0.166667,5,0,1950.0,3997.53568,308.839052,0.25,12
